tick,player_slot,team,pos_x,pos_y,health,mana,level,gold,net_worth,hero_id,hero_name
1170,0,0,7000.0,7000.0,500,200,5,2100,3150,1,hero_0
1170,1,0,7100.0,7050.0,600,250,6,2100,3150,2,hero_1
1170,2,0,7200.0,7100.0,700,300,7,2100,3150,3,hero_2
1170,3,0,7300.0,7150.0,800,350,8,2100,3150,4,hero_3
1170,4,0,7400.0,7200.0,900,400,9,2100,3150,5,hero_4
1170,5,1,7500.0,7250.0,1000,450,5,2100,3150,6,hero_5
1170,6,1,7600.0,7300.0,1100,500,6,2100,3150,7,hero_6
1170,7,1,7700.0,7350.0,1200,550,7,2100,3150,8,hero_7
1170,8,1,7800.0,7400.0,1300,600,8,2100,3150,9,hero_8
1170,9,1,7900.0,7450.0,1400,650,9,2100,3150,10,hero_9
1200,0,0,7000.0,7000.0,500,200,5,2200,3200,1,hero_0
1200,1,0,7100.0,7050.0,600,250,6,2200,3200,2,hero_1
1200,2,0,7200.0,7100.0,700,300,7,2200,3200,3,hero_2
1200,3,0,7300.0,7150.0,800,350,8,2200,3200,4,hero_3
1200,4,0,7400.0,7200.0,900,400,9,2200,3200,5,hero_4
1200,5,1,7500.0,7250.0,1000,450,5,2200,3200,6,hero_5
1200,6,1,7600.0,7300.0,1100,500,6,2200,3200,7,hero_6
1200,7,1,7700.0,7350.0,1200,550,7,2200,3200,8,hero_7
1200,8,1,7800.0,7400.0,1300,600,8,2200,3200,9,hero_8
1200,9,1,7900.0,7450.0,1400,650,9,2200,3200,10,hero_9
1230,0,0,7000.0,7000.0,500,200,5,2200,3200,1,hero_0
1230,1,0,7100.0,7050.0,600,250,6,2200,3200,2,hero_1
1230,2,0,7200.0,7100.0,700,300,7,2200,3200,3,hero_2
1230,3,0,7300.0,7150.0,800,350,8,2200,3200,4,hero_3
1230,4,0,7400.0,7200.0,900,400,9,2200,3200,5,hero_4
1230,5,1,7500.0,7250.0,1000,450,5,2200,3200,6,hero_5
1230,6,1,7600.0,7300.0,1100,500,6,2200,3200,7,hero_6
1230,7,1,7700.0,7350.0,1200,550,7,2200,3200,8,hero_7
1230,8,1,7800.0,7400.0,1300,600,8,2200,3200,9,hero_8
1230,9,1,7900.0,7450.0,1400,650,9,2200,3200,10,hero_9
1260,0,0,7000.0,7000.0,500,200,5,2200,3250,1,hero_0
1260,1,0,7100.0,7050.0,600,250,6,2200,3250,2,hero_1
1260,2,0,7200.0,7100.0,700,300,7,2200,3250,3,hero_2
1260,3,0,7300.0,7150.0,800,350,8,2200,3250,4,hero_3
1260,4,0,7400.0,7200.0,900,400,9,2200,3250,5,hero_4
1260,5,1,7500.0,7250.0,1000,450,5,2200,3250,6,hero_5
1260,6,1,7600.0,7300.0,1100,500,6,2200,3250,7,hero_6
1260,7,1,7700.0,7350.0,1200,550,7,2200,3250,8,hero_7
1260,8,1,7800.0,7400.0,1300,600,8,2200,3250,9,hero_8
1260,9,1,7900.0,7450.0,1400,650,9,2200,3250,10,hero_9
1290,0,0,7000.0,7000.0,500,200,5,2200,3250,1,hero_0
1290,1,0,7100.0,7050.0,600,250,6,2200,3250,2,hero_1
1290,2,0,7200.0,7100.0,700,300,7,2200,3250,3,hero_2
1290,3,0,7300.0,7150.0,800,350,8,2200,3250,4,hero_3
1290,4,0,7400.0,7200.0,900,400,9,2200,3250,5,hero_4
1290,5,1,7500.0,7250.0,1000,450,5,2200,3250,6,hero_5
1290,6,1,7600.0,7300.0,1100,500,6,2200,3250,7,hero_6
1290,7,1,7700.0,7350.0,1200,550,7,2200,3250,8,hero_7
1290,8,1,7800.0,7400.0,1300,600,8,2200,3250,9,hero_8
1290,9,1,7900.0,7450.0,1400,650,9,2200,3250,10,hero_9
1320,0,0,7000.0,7000.0,500,200,5,2300,3300,1,hero_0
1320,1,0,7100.0,7050.0,600,250,6,2300,3300,2,hero_1
1320,2,0,7200.0,7100.0,700,300,7,2300,3300,3,hero_2
1320,3,0,7300.0,7150.0,800,350,8,2300,3300,4,hero_3
1320,4,0,7400.0,7200.0,900,400,9,2300,3300,5,hero_4
1320,5,1,7500.0,7250.0,1000,450,5,2300,3300,6,hero_5
1320,6,1,7600.0,7300.0,1100,500,6,2300,3300,7,hero_6
1320,7,1,7700.0,7350.0,1200,550,7,2300,3300,8,hero_7
1320,8,1,7800.0,7400.0,1300,600,8,2300,3300,9,hero_8
1320,9,1,7900.0,7450.0,1400,650,9,2300,3300,10,hero_9
1350,0,0,7000.0,7000.0,500,200,5,2300,3350,1,hero_0
1350,1,0,7100.0,7050.0,600,250,6,2300,3350,2,hero_1
1350,2,0,7200.0,7100.0,700,300,7,2300,3350,3,hero_2
1350,3,0,7300.0,7150.0,800,350,8,2300,3350,4,hero_3
1350,4,0,7400.0,7200.0,900,400,9,2300,3350,5,hero_4
1350,5,1,7500.0,7250.0,1000,450,5,2300,3350,6,hero_5
1350,6,1,7600.0,7300.0,1100,500,6,2300,3350,7,hero_6
1350,7,1,7700.0,7350.0,1200,550,7,2300,3350,8,hero_7
1350,8,1,7800.0,7400.0,1300,600,8,2300,3350,9,hero_8
1350,9,1,7900.0,7450.0,1400,650,9,2300,3350,10,hero_9
1380,0,0,7000.0,7000.0,500,200,5,2300,3350,1,hero_0
1380,1,0,7100.0,7050.0,600,250,6,2300,3350,2,hero_1
1380,2,0,7200.0,7100.0,700,300,7,2300,3350,3,hero_2
1380,3,0,7300.0,7150.0,800,350,8,2300,3350,4,hero_3
1380,4,0,7400.0,7200.0,900,400,9,2300,3350,5,hero_4
1380,5,1,7500.0,7250.0,1000,450,5,2300,3350,6,hero_5
1380,6,1,7600.0,7300.0,1100,500,6,2300,3350,7,hero_6
1380,7,1,7700.0,7350.0,1200,550,7,2300,3350,8,hero_7
1380,8,1,7800.0,7400.0,1300,600,8,2300,3350,9,hero_8
1380,9,1,7900.0,7450.0,1400,650,9,2300,3350,10,hero_9
1410,0,0,7000.0,7000.0,500,200,5,2400,3400,1,hero_0
1410,1,0,7100.0,7050.0,600,250,6,2400,3400,2,hero_1
1410,2,0,7200.0,7100.0,700,300,7,2400,3400,3,hero_2
1410,3,0,7300.0,7150.0,800,350,8,2400,3400,4,hero_3
1410,4,0,7400.0,7200.0,900,400,9,2400,3400,5,hero_4
1410,5,1,7500.0,7250.0,1000,450,5,2400,3400,6,hero_5
1410,6,1,7600.0,7300.0,1100,500,6,2400,3400,7,hero_6
1410,7,1,7700.0,7350.0,1200,550,7,2400,3400,8,hero_7
1410,8,1,7800.0,7400.0,1300,600,8,2400,3400,9,hero_8
1410,9,1,7900.0,7450.0,1400,650,9,2400,3400,10,hero_9
1440,0,0,7000.0,7000.0,500,200,5,2400,3400,1,hero_0
1440,1,0,7100.0,7050.0,600,250,6,2400,3400,2,hero_1
1440,2,0,7200.0,7100.0,700,300,7,2400,3400,3,hero_2
1440,3,0,7300.0,7150.0,800,350,8,2400,3400,4,hero_3
1440,4,0,7400.0,7200.0,900,400,9,2400,3400,5,hero_4
1440,5,1,7500.0,7250.0,1000,450,5,2400,3400,6,hero_5
1440,6,1,7600.0,7300.0,1100,500,6,2400,3400,7,hero_6
1440,7,1,7700.0,7350.0,1200,550,7,2400,3400,8,hero_7
1440,8,1,7800.0,7400.0,1300,600,8,2400,3400,9,hero_8
1440,9,1,7900.0,7450.0,1400,650,9,2400,3400,10,hero_9
1470,0,0,7000.0,7000.0,500,200,5,2400,3450,1,hero_0
1470,1,0,7100.0,7050.0,600,250,6,2400,3450,2,hero_1
1470,2,0,7200.0,7100.0,700,300,7,2400,3450,3,hero_2
1470,3,0,7300.0,7150.0,800,350,8,2400,3450,4,hero_3
1470,4,0,7400.0,7200.0,900,400,9,2400,3450,5,hero_4
1470,5,1,7500.0,7250.0,1000,450,5,2400,3450,6,hero_5
1470,6,1,7600.0,7300.0,1100,500,6,2400,3450,7,hero_6
1470,7,1,7700.0,7350.0,1200,550,7,2400,3450,8,hero_7
1470,8,1,7800.0,7400.0,1300,600,8,2400,3450,9,hero_8
1470,9,1,7900.0,7450.0,1400,650,9,2400,3450,10,hero_9
1500,0,0,7000.0,7000.0,500,200,5,2500,3500,1,hero_0
1500,1,0,7100.0,7050.0,600,250,6,2500,3500,2,hero_1
1500,2,0,7200.0,7100.0,700,300,7,2500,3500,3,hero_2
1500,3,0,7300.0,7150.0,800,350,8,2500,3500,4,hero_3
1500,4,0,7400.0,7200.0,900,400,9,2500,3500,5,hero_4
1500,5,1,7500.0,7250.0,1000,450,5,2500,3500,6,hero_5
1500,6,1,7600.0,7300.0,1100,500,6,2500,3500,7,hero_6
1500,7,1,7700.0,7350.0,1200,550,7,2500,3500,8,hero_7
1500,8,1,7800.0,7400.0,1300,600,8,2500,3500,9,hero_8
1500,9,1,7900.0,7450.0,1400,650,9,2500,3500,10,hero_9
1530,0,0,7000.0,7000.0,500,200,5,2500,3500,1,hero_0
1530,1,0,7100.0,7050.0,600,250,6,2500,3500,2,hero_1
1530,2,0,7200.0,7100.0,700,300,7,2500,3500,3,hero_2
1530,3,0,7300.0,7150.0,800,350,8,2500,3500,4,hero_3
1530,4,0,7400.0,7200.0,900,400,9,2500,3500,5,hero_4
1530,5,1,7500.0,7250.0,1000,450,5,2500,3500,6,hero_5
1530,6,1,7600.0,7300.0,1100,500,6,2500,3500,7,hero_6
1530,7,1,7700.0,7350.0,1200,550,7,2500,3500,8,hero_7
1530,8,1,7800.0,7400.0,1300,600,8,2500,3500,9,hero_8
1530,9,1,7900.0,7450.0,1400,650,9,2500,3500,10,hero_9
1560,0,0,7000.0,7000.0,500,200,5,2500,3550,1,hero_0
1560,1,0,7100.0,7050.0,600,250,6,2500,3550,2,hero_1
1560,2,0,7200.0,7100.0,700,300,7,2500,3550,3,hero_2
1560,3,0,7300.0,7150.0,800,350,8,2500,3550,4,hero_3
1560,4,0,7400.0,7200.0,900,400,9,2500,3550,5,hero_4
1560,5,1,7500.0,7250.0,1000,450,5,2500,3550,6,hero_5
1560,6,1,7600.0,7300.0,1100,500,6,2500,3550,7,hero_6
1560,7,1,7700.0,7350.0,1200,550,7,2500,3550,8,hero_7
1560,8,1,7800.0,7400.0,1300,600,8,2500,3550,9,hero_8
1560,9,1,7900.0,7450.0,1400,650,9,2500,3550,10,hero_9
1590,0,0,7000.0,7000.0,500,200,5,2500,3550,1,hero_0
1590,1,0,7100.0,7050.0,600,250,6,2500,3550,2,hero_1
1590,2,0,7200.0,7100.0,700,300,7,2500,3550,3,hero_2
1590,3,0,7300.0,7150.0,800,350,8,2500,3550,4,hero_3
1590,4,0,7400.0,7200.0,900,400,9,2500,3550,5,hero_4
1590,5,1,7500.0,7250.0,1000,450,5,2500,3550,6,hero_5
1590,6,1,7600.0,7300.0,1100,500,6,2500,3550,7,hero_6
1590,7,1,7700.0,7350.0,1200,550,7,2500,3550,8,hero_7
1590,8,1,7800.0,7400.0,1300,600,8,2500,3550,9,hero_8
1590,9,1,7900.0,7450.0,1400,650,9,2500,3550,10,hero_9
1620,0,0,7000.0,7000.0,500,200,5,2600,3600,1,hero_0
1620,1,0,7100.0,7050.0,600,250,6,2600,3600,2,hero_1
1620,2,0,7200.0,7100.0,700,300,7,2600,3600,3,hero_2
1620,3,0,7300.0,7150.0,800,350,8,2600,3600,4,hero_3
1620,4,0,7400.0,7200.0,900,400,9,2600,3600,5,hero_4
1620,5,1,7500.0,7250.0,1000,450,5,2600,3600,6,hero_5
1620,6,1,7600.0,7300.0,1100,500,6,2600,3600,7,hero_6
1620,7,1,7700.0,7350.0,1200,550,7,2600,3600,8,hero_7
1620,8,1,7800.0,7400.0,1300,600,8,2600,3600,9,hero_8
1620,9,1,7900.0,7450.0,1400,650,9,2600,3600,10,hero_9
1650,0,0,7000.0,7000.0,500,200,5,2600,3650,1,hero_0
1650,1,0,7100.0,7050.0,600,250,6,2600,3650,2,hero_1
1650,2,0,7200.0,7100.0,700,300,7,2600,3650,3,hero_2
1650,3,0,7300.0,7150.0,800,350,8,2600,3650,4,hero_3
1650,4,0,7400.0,7200.0,900,400,9,2600,3650,5,hero_4
1650,5,1,7500.0,7250.0,1000,450,5,2600,3650,6,hero_5
1650,6,1,7600.0,7300.0,1100,500,6,2600,3650,7,hero_6
1650,7,1,7700.0,7350.0,1200,550,7,2600,3650,8,hero_7
1650,8,1,7800.0,7400.0,1300,600,8,2600,3650,9,hero_8
1650,9,1,7900.0,7450.0,1400,650,9,2600,3650,10,hero_9
1680,0,0,7000.0,7000.0,500,200,5,2600,3650,1,hero_0
1680,1,0,7100.0,7050.0,600,250,6,2600,3650,2,hero_1
1680,2,0,7200.0,7100.0,700,300,7,2600,3650,3,hero_2
1680,3,0,7300.0,7150.0,800,350,8,2600,3650,4,hero_3
1680,4,0,7400.0,7200.0,900,400,9,2600,3650,5,hero_4
1680,5,1,7500.0,7250.0,1000,450,5,2600,3650,6,hero_5
1680,6,1,7600.0,7300.0,1100,500,6,2600,3650,7,hero_6
1680,7,1,7700.0,7350.0,1200,550,7,2600,3650,8,hero_7
1680,8,1,7800.0,7400.0,1300,600,8,2600,3650,9,hero_8
1680,9,1,7900.0,7450.0,1400,650,9,2600,3650,10,hero_9
1710,0,0,7000.0,7000.0,500,200,5,2700,3700,1,hero_0
1710,1,0,7100.0,7050.0,600,250,6,2700,3700,2,hero_1
1710,2,0,7200.0,7100.0,700,300,7,2700,3700,3,hero_2
1710,3,0,7300.0,7150.0,800,350,8,2700,3700,4,hero_3
1710,4,0,7400.0,7200.0,900,400,9,2700,3700,5,hero_4
1710,5,1,7500.0,7250.0,1000,450,5,2700,3700,6,hero_5
1710,6,1,7600.0,7300.0,1100,500,6,2700,3700,7,hero_6
1710,7,1,7700.0,7350.0,1200,550,7,2700,3700,8,hero_7
1710,8,1,7800.0,7400.0,1300,600,8,2700,3700,9,hero_8
1710,9,1,7900.0,7450.0,1400,650,9,2700,3700,10,hero_9
1740,0,0,7000.0,7000.0,500,200,5,2700,3700,1,hero_0
1740,1,0,7100.0,7050.0,600,250,6,2700,3700,2,hero_1
1740,2,0,7200.0,7100.0,700,300,7,2700,3700,3,hero_2
1740,3,0,7300.0,7150.0,800,350,8,2700,3700,4,hero_3
1740,4,0,7400.0,7200.0,900,400,9,2700,3700,5,hero_4
1740,5,1,7500.0,7250.0,1000,450,5,2700,3700,6,hero_5
1740,6,1,7600.0,7300.0,1100,500,6,2700,3700,7,hero_6
1740,7,1,7700.0,7350.0,1200,550,7,2700,3700,8,hero_7
1740,8,1,7800.0,7400.0,1300,600,8,2700,3700,9,hero_8
1740,9,1,7900.0,7450.0,1400,650,9,2700,3700,10,hero_9
1770,0,0,7000.0,7000.0,500,200,5,2700,3750,1,hero_0
1770,1,0,7100.0,7050.0,600,250,6,2700,3750,2,hero_1
1770,2,0,7200.0,7100.0,700,300,7,2700,3750,3,hero_2
1770,3,0,7300.0,7150.0,800,350,8,2700,3750,4,hero_3
1770,4,0,7400.0,7200.0,900,400,9,2700,3750,5,hero_4
1770,5,1,7500.0,7250.0,1000,450,5,2700,3750,6,hero_5
1770,6,1,7600.0,7300.0,1100,500,6,2700,3750,7,hero_6
1770,7,1,7700.0,7350.0,1200,550,7,2700,3750,8,hero_7
1770,8,1,7800.0,7400.0,1300,600,8,2700,3750,9,hero_8
1770,9,1,7900.0,7450.0,1400,650,9,2700,3750,10,hero_9
1800,0,0,7000.0,7000.0,500,200,5,2800,3800,1,hero_0
1800,1,0,7100.0,7050.0,600,250,6,2800,3800,2,hero_1
1800,2,0,7200.0,7100.0,700,300,7,2800,3800,3,hero_2
1800,3,0,7300.0,7150.0,800,350,8,2800,3800,4,hero_3
1800,4,0,7400.0,7200.0,900,400,9,2800,3800,5,hero_4
1800,5,1,7500.0,7250.0,1000,450,5,2800,3800,6,hero_5
1800,6,1,7600.0,7300.0,1100,500,6,2800,3800,7,hero_6
1800,7,1,7700.0,7350.0,1200,550,7,2800,3800,8,hero_7
1800,8,1,7800.0,7400.0,1300,600,8,2800,3800,9,hero_8
1800,9,1,7900.0,7450.0,1400,650,9,2800,3800,10,hero_9
1830,0,0,7000.0,7000.0,500,200,5,2800,3800,1,hero_0
1830,1,0,7100.0,7050.0,600,250,6,2800,3800,2,hero_1
1830,2,0,7200.0,7100.0,700,300,7,2800,3800,3,hero_2
1830,3,0,7300.0,7150.0,800,350,8,2800,3800,4,hero_3
1830,4,0,7400.0,7200.0,900,400,9,2800,3800,5,hero_4
1830,5,1,7500.0,7250.0,1000,450,5,2800,3800,6,hero_5
1830,6,1,7600.0,7300.0,1100,500,6,2800,3800,7,hero_6
1830,7,1,7700.0,7350.0,1200,550,7,2800,3800,8,hero_7
1830,8,1,7800.0,7400.0,1300,600,8,2800,3800,9,hero_8
1830,9,1,7900.0,7450.0,1400,650,9,2800,3800,10,hero_9
1860,0,0,7000.0,7000.0,500,200,5,2800,3850,1,hero_0
1860,1,0,7100.0,7050.0,600,250,6,2800,3850,2,hero_1
1860,2,0,7200.0,7100.0,700,300,7,2800,3850,3,hero_2
1860,3,0,7300.0,7150.0,800,350,8,2800,3850,4,hero_3
1860,4,0,7400.0,7200.0,900,400,9,2800,3850,5,hero_4
1860,5,1,7500.0,7250.0,1000,450,5,2800,3850,6,hero_5
1860,6,1,7600.0,7300.0,1100,500,6,2800,3850,7,hero_6
1860,7,1,7700.0,7350.0,1200,550,7,2800,3850,8,hero_7
1860,8,1,7800.0,7400.0,1300,600,8,2800,3850,9,hero_8
1860,9,1,7900.0,7450.0,1400,650,9,2800,3850,10,hero_9
1890,0,0,7000.0,7000.0,500,200,5,2800,3850,1,hero_0
1890,1,0,7100.0,7050.0,600,250,6,2800,3850,2,hero_1
1890,2,0,7200.0,7100.0,700,300,7,2800,3850,3,hero_2
1890,3,0,7300.0,7150.0,800,350,8,2800,3850,4,hero_3
1890,4,0,7400.0,7200.0,900,400,9,2800,3850,5,hero_4
1890,5,1,7500.0,7250.0,1000,450,5,2800,3850,6,hero_5
1890,6,1,7600.0,7300.0,1100,500,6,2800,3850,7,hero_6
1890,7,1,7700.0,7350.0,1200,550,7,2800,3850,8,hero_7
1890,8,1,7800.0,7400.0,1300,600,8,2800,3850,9,hero_8
1890,9,1,7900.0,7450.0,1400,650,9,2800,3850,10,hero_9
1920,0,0,7000.0,7000.0,500,200,5,2900,3900,1,hero_0
1920,1,0,7100.0,7050.0,600,250,6,2900,3900,2,hero_1
1920,2,0,7200.0,7100.0,700,300,7,2900,3900,3,hero_2
1920,3,0,7300.0,7150.0,800,350,8,2900,3900,4,hero_3
1920,4,0,7400.0,7200.0,900,400,9,2900,3900,5,hero_4
1920,5,1,7500.0,7250.0,1000,450,5,2900,3900,6,hero_5
1920,6,1,7600.0,7300.0,1100,500,6,2900,3900,7,hero_6
1920,7,1,7700.0,7350.0,1200,550,7,2900,3900,8,hero_7
1920,8,1,7800.0,7400.0,1300,600,8,2900,3900,9,hero_8
1920,9,1,7900.0,7450.0,1400,650,9,2900,3900,10,hero_9
1950,0,0,7000.0,7000.0,500,200,5,2900,3950,1,hero_0
1950,1,0,7100.0,7050.0,600,250,6,2900,3950,2,hero_1
1950,2,0,7200.0,7100.0,700,300,7,2900,3950,3,hero_2
1950,3,0,7300.0,7150.0,800,350,8,2900,3950,4,hero_3
1950,4,0,7400.0,7200.0,900,400,9,2900,3950,5,hero_4
1950,5,1,7500.0,7250.0,1000,450,5,2900,3950,6,hero_5
1950,6,1,7600.0,7300.0,1100,500,6,2900,3950,7,hero_6
1950,7,1,7700.0,7350.0,1200,550,7,2900,3950,8,hero_7
1950,8,1,7800.0,7400.0,1300,600,8,2900,3950,9,hero_8
1950,9,1,7900.0,7450.0,1400,650,9,2900,3950,10,hero_9
1980,0,0,7000.0,7000.0,500,200,5,2900,3950,1,hero_0
1980,1,0,7100.0,7050.0,600,250,6,2900,3950,2,hero_1
1980,2,0,7200.0,7100.0,700,300,7,2900,3950,3,hero_2
1980,3,0,7300.0,7150.0,800,350,8,2900,3950,4,hero_3
1980,4,0,7400.0,7200.0,900,400,9,2900,3950,5,hero_4
1980,5,1,7500.0,7250.0,1000,450,5,2900,3950,6,hero_5
1980,6,1,7600.0,7300.0,1100,500,6,2900,3950,7,hero_6
1980,7,1,7700.0,7350.0,1200,550,7,2900,3950,8,hero_7
1980,8,1,7800.0,7400.0,1300,600,8,2900,3950,9,hero_8
1980,9,1,7900.0,7450.0,1400,650,9,2900,3950,10,hero_9
2010,0,0,7000.0,7000.0,500,200,5,3000,4000,1,hero_0
2010,1,0,7100.0,7050.0,600,250,6,3000,4000,2,hero_1
2010,2,0,7200.0,7100.0,700,300,7,3000,4000,3,hero_2
2010,3,0,7300.0,7150.0,800,350,8,3000,4000,4,hero_3
2010,4,0,7400.0,7200.0,900,400,9,3000,4000,5,hero_4
2010,5,1,7500.0,7250.0,1000,450,5,3000,4000,6,hero_5
2010,6,1,7600.0,7300.0,1100,500,6,3000,4000,7,hero_6
2010,7,1,7700.0,7350.0,1200,550,7,3000,4000,8,hero_7
2010,8,1,7800.0,7400.0,1300,600,8,3000,4000,9,hero_8
2010,9,1,7900.0,7450.0,1400,650,9,3000,4000,10,hero_9
2040,0,0,7000.0,7000.0,500,200,5,3000,4000,1,hero_0
2040,1,0,7100.0,7050.0,600,250,6,3000,4000,2,hero_1
2040,2,0,7200.0,7100.0,700,300,7,3000,4000,3,hero_2
2040,3,0,7300.0,7150.0,800,350,8,3000,4000,4,hero_3
2040,4,0,7400.0,7200.0,900,400,9,3000,4000,5,hero_4
2040,5,1,7500.0,7250.0,1000,450,5,3000,4000,6,hero_5
2040,6,1,7600.0,7300.0,1100,500,6,3000,4000,7,hero_6
2040,7,1,7700.0,7350.0,1200,550,7,3000,4000,8,hero_7
2040,8,1,7800.0,7400.0,1300,600,8,3000,4000,9,hero_8
2040,9,1,7900.0,7450.0,1400,650,9,3000,4000,10,hero_9
2070,0,0,7000.0,7000.0,500,200,5,3000,4050,1,hero_0
2070,1,0,7100.0,7050.0,600,250,6,3000,4050,2,hero_1
2070,2,0,7200.0,7100.0,700,300,7,3000,4050,3,hero_2
2070,3,0,7300.0,7150.0,800,350,8,3000,4050,4,hero_3
2070,4,0,7400.0,7200.0,900,400,9,3000,4050,5,hero_4
2070,5,1,7500.0,7250.0,1000,450,5,3000,4050,6,hero_5
2070,6,1,7600.0,7300.0,1100,500,6,3000,4050,7,hero_6
2070,7,1,7700.0,7350.0,1200,550,7,3000,4050,8,hero_7
2070,8,1,7800.0,7400.0,1300,600,8,3000,4050,9,hero_8
2070,9,1,7900.0,7450.0,1400,650,9,3000,4050,10,hero_9
2100,0,0,7000.0,7000.0,500,200,5,3100,4100,1,hero_0
2100,1,0,7100.0,7050.0,600,250,6,3100,4100,2,hero_1
2100,2,0,7200.0,7100.0,700,300,7,3100,4100,3,hero_2
2100,3,0,7300.0,7150.0,800,350,8,3100,4100,4,hero_3
2100,4,0,7400.0,7200.0,900,400,9,3100,4100,5,hero_4
2100,5,1,7500.0,7250.0,1000,450,5,3100,4100,6,hero_5
2100,6,1,7600.0,7300.0,1100,500,6,3100,4100,7,hero_6
2100,7,1,7700.0,7350.0,1200,550,7,3100,4100,8,hero_7
2100,8,1,7800.0,7400.0,1300,600,8,3100,4100,9,hero_8
2100,9,1,7900.0,7450.0,1400,650,9,3100,4100,10,hero_9
2130,0,0,7000.0,7000.0,500,200,5,3100,4100,1,hero_0
2130,1,0,7100.0,7050.0,600,250,6,3100,4100,2,hero_1
2130,2,0,7200.0,7100.0,700,300,7,3100,4100,3,hero_2
2130,3,0,7300.0,7150.0,800,350,8,3100,4100,4,hero_3
2130,4,0,7400.0,7200.0,900,400,9,3100,4100,5,hero_4
2130,5,1,7500.0,7250.0,1000,450,5,3100,4100,6,hero_5
2130,6,1,7600.0,7300.0,1100,500,6,3100,4100,7,hero_6
2130,7,1,7700.0,7350.0,1200,550,7,3100,4100,8,hero_7
2130,8,1,7800.0,7400.0,1300,600,8,3100,4100,9,hero_8
2130,9,1,7900.0,7450.0,1400,650,9,3100,4100,10,hero_9
2160,0,0,7000.0,7000.0,500,200,5,3100,4150,1,hero_0
2160,1,0,7100.0,7050.0,600,250,6,3100,4150,2,hero_1
2160,2,0,7200.0,7100.0,700,300,7,3100,4150,3,hero_2
2160,3,0,7300.0,7150.0,800,350,8,3100,4150,4,hero_3
2160,4,0,7400.0,7200.0,900,400,9,3100,4150,5,hero_4
2160,5,1,7500.0,7250.0,1000,450,5,3100,4150,6,hero_5
2160,6,1,7600.0,7300.0,1100,500,6,3100,4150,7,hero_6
2160,7,1,7700.0,7350.0,1200,550,7,3100,4150,8,hero_7
2160,8,1,7800.0,7400.0,1300,600,8,3100,4150,9,hero_8
2160,9,1,7900.0,7450.0,1400,650,9,3100,4150,10,hero_9
2190,0,0,7000.0,7000.0,500,200,5,3100,4150,1,hero_0
2190,1,0,7100.0,7050.0,600,250,6,3100,4150,2,hero_1
2190,2,0,7200.0,7100.0,700,300,7,3100,4150,3,hero_2
2190,3,0,7300.0,7150.0,800,350,8,3100,4150,4,hero_3
2190,4,0,7400.0,7200.0,900,400,9,3100,4150,5,hero_4
2190,5,1,7500.0,7250.0,1000,450,5,3100,4150,6,hero_5
2190,6,1,7600.0,7300.0,1100,500,6,3100,4150,7,hero_6
2190,7,1,7700.0,7350.0,1200,550,7,3100,4150,8,hero_7
2190,8,1,7800.0,7400.0,1300,600,8,3100,4150,9,hero_8
2190,9,1,7900.0,7450.0,1400,650,9,3100,4150,10,hero_9
2220,0,0,7000.0,7000.0,500,200,5,3200,4200,1,hero_0
2220,1,0,7100.0,7050.0,600,250,6,3200,4200,2,hero_1
2220,2,0,7200.0,7100.0,700,300,7,3200,4200,3,hero_2
2220,3,0,7300.0,7150.0,800,350,8,3200,4200,4,hero_3
2220,4,0,7400.0,7200.0,900,400,9,3200,4200,5,hero_4
2220,5,1,7500.0,7250.0,1000,450,5,3200,4200,6,hero_5
2220,6,1,7600.0,7300.0,1100,500,6,3200,4200,7,hero_6
2220,7,1,7700.0,7350.0,1200,550,7,3200,4200,8,hero_7
2220,8,1,7800.0,7400.0,1300,600,8,3200,4200,9,hero_8
2220,9,1,7900.0,7450.0,1400,650,9,3200,4200,10,hero_9
2250,0,0,7000.0,7000.0,500,200,5,3200,4250,1,hero_0
2250,1,0,7100.0,7050.0,600,250,6,3200,4250,2,hero_1
2250,2,0,7200.0,7100.0,700,300,7,3200,4250,3,hero_2
2250,3,0,7300.0,7150.0,800,350,8,3200,4250,4,hero_3
2250,4,0,7400.0,7200.0,900,400,9,3200,4250,5,hero_4
2250,5,1,7500.0,7250.0,1000,450,5,3200,4250,6,hero_5
2250,6,1,7600.0,7300.0,1100,500,6,3200,4250,7,hero_6
2250,7,1,7700.0,7350.0,1200,550,7,3200,4250,8,hero_7
2250,8,1,7800.0,7400.0,1300,600,8,3200,4250,9,hero_8
2250,9,1,7900.0,7450.0,1400,650,9,3200,4250,10,hero_9
2280,0,0,7000.0,7000.0,500,200,5,3200,4250,1,hero_0
2280,1,0,7100.0,7050.0,600,250,6,3200,4250,2,hero_1
2280,2,0,7200.0,7100.0,700,300,7,3200,4250,3,hero_2
2280,3,0,7300.0,7150.0,800,350,8,3200,4250,4,hero_3
2280,4,0,7400.0,7200.0,900,400,9,3200,4250,5,hero_4
2280,5,1,7500.0,7250.0,1000,450,5,3200,4250,6,hero_5
2280,6,1,7600.0,7300.0,1100,500,6,3200,4250,7,hero_6
2280,7,1,7700.0,7350.0,1200,550,7,3200,4250,8,hero_7
2280,8,1,7800.0,7400.0,1300,600,8,3200,4250,9,hero_8
2280,9,1,7900.0,7450.0,1400,650,9,3200,4250,10,hero_9
2310,0,0,7000.0,7000.0,500,200,5,3300,4300,1,hero_0
2310,1,0,7100.0,7050.0,600,250,6,3300,4300,2,hero_1
