tick,hero_name,x,y,hp
8849,Magnataur,15931.38,15909.56,414
8853,Disruptor,10661.0,20844.06,364
8877,Bloodseeker,10324.25,22020.47,688
8879,DoomBringer,22066.06,11010.72,779
8891,Alchemist,22012.53,10439.38,802
8891,Venomancer,21978.38,11242.28,626
8899,WitchDoctor,9935.38,20476.19,244
8905,QueenOfPain,14882.72,15631.16,418
8905,Mars,10204.41,21017.25,580
8913,Magnataur,16285.88,16129.66,421
8943,Jakiro,21489.12,10605.31,686
8945,Disruptor,10983.78,21143.97,372
8947,DoomBringer,22168.47,10696.34,802
8959,WitchDoctor,10523.0,20390.66,263
8969,QueenOfPain,14852.09,15718.91,418
8969,Alchemist,21762.75,10372.75,795
8983,Venomancer,21954.03,11001.16,632
8991,Mars,10273.34,21303.34,544
8995,Bloodseeker,10403.66,21815.66,714
9001,Magnataur,16020.88,15971.28,431
9003,Jakiro,20921.91,10451.72,648
9005,Disruptor,11543.47,21257.88,377
9021,WitchDoctor,10526.19,20737.53,284
9031,QueenOfPain,14771.31,15565.28,430
9033,Alchemist,21611.25,10405.34,723
9051,Mars,10101.97,21618.16,551
9053,DoomBringer,21931.66,10403.25,802
9055,Bloodseeker,10928.34,21911.69,714
9061,Magnataur,15655.0,16175.0,437
9065,Disruptor,11416.53,21658.94,374
9071,Jakiro,20825.38,10938.44,632
9073,Venomancer,21880.94,10811.88,632
9095,WitchDoctor,10824.59,20527.72,307
9097,QueenOfPain,15179.06,15572.0,454
9097,Alchemist,21481.09,10395.34,683
9117,Bloodseeker,10849.94,22104.12,714
9121,Magnataur,15786.22,16046.75,444
9125,Disruptor,11017.59,21837.16,371
9135,Jakiro,21194.31,10896.31,631
9135,DoomBringer,22188.0,10668.06,868
9149,Mars,10471.5,21340.94,609
9159,WitchDoctor,10879.41,20357.53,352
9165,Alchemist,21245.0,10293.81,636
9173,QueenOfPain,15275.5,15609.44,481
9177,Venomancer,21927.06,10973.78,585
9179,Bloodseeker,11211.47,22255.84,714
9187,Magnataur,15964.56,16167.22,414
9195,DoomBringer,22349.25,11217.0,868
9195,Disruptor,11439.34,22141.25,344
9203,Jakiro,20753.38,11128.72,638
9211,Mars,10899.5,21175.56,624
9219,WitchDoctor,10346.94,20318.06,372
9225,Alchemist,21565.41,10424.03,605
9243,QueenOfPain,15170.06,15786.06,481
9249,Magnataur,15927.97,15923.5,421
9251,Bloodseeker,11247.16,22140.97,713
9255,DoomBringer,22475.25,11335.91,868
9263,Jakiro,21039.03,11128.78,643
9269,Venomancer,22055.91,10895.72,556
9271,Mars,11338.47,20952.91,645
9277,Disruptor,11812.59,22123.25,311
9285,WitchDoctor,10354.56,20003.81,394
9285,Alchemist,21681.34,10413.81,590
9311,QueenOfPain,15490.34,15620.06,471
9315,DoomBringer,22388.5,11122.12,868
9317,Bloodseeker,11071.56,22072.06,714
9323,Magnataur,16199.47,15989.28,416
9327,Jakiro,21257.78,10853.44,691
9331,Mars,11015.12,20718.56,667
9337,Disruptor,11838.25,21537.47,332
9345,WitchDoctor,10933.84,19864.81,413
9349,Venomancer,22111.34,11291.56,544
9353,Alchemist,21733.72,10410.41,623
9377,DoomBringer,22821.56,11236.53,868
9383,QueenOfPain,15567.41,15696.19,458
9395,Mars,10649.62,20600.81,689
9397,Disruptor,11781.47,21130.56,351
9401,Jakiro,21102.41,11366.84,699
9405,WitchDoctor,11077.88,19807.38,419
9405,Bloodseeker,11356.38,21681.66,714
9411,Venomancer,21966.25,11591.72,557
9413,Alchemist,22086.0,10775.47,633
9421,Magnataur,16041.0,16127.62,427
9437,DoomBringer,22644.84,11291.78,868
9451,QueenOfPain,15464.88,15908.0,449
9455,Mars,10128.62,20715.91,711
9463,Disruptor,11680.0,21575.5,372
9469,WitchDoctor,10808.03,19554.88,425
9471,Jakiro,21091.88,11169.53,706
9471,Venomancer,21837.5,11633.38,576
9473,Alchemist,21971.94,10531.62,640
9497,DoomBringer,22359.0,11335.56,856
9501,Bloodseeker,11397.94,21439.38,758
9515,Mars,10406.25,20949.16,732
9521,QueenOfPain,15627.34,15733.53,422
9529,WitchDoctor,11212.75,19988.34,431
9529,Disruptor,11481.88,21499.34,370
9531,Venomancer,21739.62,11515.62,594
9533,Alchemist,22397.5,10448.19,649
9533,Magnataur,16228.56,16193.0,339
9545,Jakiro,21227.34,11392.44,714
9557,DoomBringer,22135.72,10941.88,865
9561,Bloodseeker,11484.06,21057.16,758
9575,Mars,10963.59,21138.72,754
9589,WitchDoctor,10838.91,19916.72,437
9589,Disruptor,11551.47,21247.59,389
9595,Alchemist,22237.88,10589.38,656
9601,QueenOfPain,15657.06,15722.41,408
9601,Venomancer,21813.03,11551.19,536
9605,Magnataur,16571.56,16384.97,338
9633,DoomBringer,22114.0,10789.44,868
9635,Mars,11544.97,21128.16,717
9641,Bloodseeker,11207.59,21022.0,758
9643,Jakiro,21397.81,11495.75,605
9649,WitchDoctor,10905.62,20481.94,443
9659,Disruptor,11500.19,21404.34,412
9665,Magnataur,17013.5,16792.94,346
9675,Alchemist,22271.75,10982.25,570
9679,Venomancer,21867.06,11575.78,427
9683,QueenOfPain,15629.56,15586.5,483
9695,Mars,12069.03,21146.03,645
9701,Bloodseeker,11562.94,21000.06,758
9727,WitchDoctor,11261.5,20752.94,450
9731,Magnataur,17144.19,16779.75,412
9733,Disruptor,11468.91,21486.31,443
9741,DoomBringer,22027.03,11239.5,868
9741,Venomancer,22073.12,11756.22,259
9743,Alchemist,22104.91,11503.88,494
9761,QueenOfPain,15339.47,15475.16,534
9769,Jakiro,21518.69,11553.72,357
9769,Mars,12127.44,21276.16,674
9779,Bloodseeker,11152.81,20787.75,684
9795,WitchDoctor,10861.06,20680.06,336
9799,Magnataur,17290.19,16907.44,432
9811,Venomancer,21904.12,11726.5,3
9815,Disruptor,11281.34,21296.5,417
9827,DoomBringer,22002.66,11575.47,845
9829,Jakiro,21293.53,11521.19,339
9833,Alchemist,21981.16,11738.03,364
9839,QueenOfPain,15433.31,15729.75,544
9851,Mars,12014.19,21118.03,625
9855,WitchDoctor,10615.75,20248.88,342
9875,Disruptor,10832.75,21019.81,394
9877,Bloodseeker,10875.72,20378.34,454
9887,Magnataur,17216.62,16734.78,482
9893,DoomBringer,22026.47,11674.31,687
9899,QueenOfPain,15759.53,15993.5,550
9901,Alchemist,21878.25,11393.75,275
9915,WitchDoctor,10645.72,19760.84,383
9919,Jakiro,21458.72,11540.25,287
9923,Mars,12024.53,20805.0,610
9935,Disruptor,10855.84,20432.81,477
9957,DoomBringer,22032.75,11273.12,619
9957,Bloodseeker,10660.94,20406.94,353
9959,QueenOfPain,15981.03,16335.44,556
9959,Magnataur,16764.0,16457.44,493
9961,Alchemist,21886.69,10900.94,207
9977,WitchDoctor,10640.12,19500.53,389
9983,Mars,12037.28,21297.69,631
9995,Disruptor,11124.16,20400.28,334
10011,Jakiro,21715.56,11466.69,191
10017,DoomBringer,21887.06,11238.25,565
10021,Alchemist,21716.47,10753.91,215
10031,Magnataur,16707.91,16353.56,471
10035,QueenOfPain,16054.59,16321.62,460
10037,WitchDoctor,10952.12,19659.28,395
10043,Bloodseeker,10995.62,20625.31,355
10051,Mars,11957.69,21689.22,643
10055,Disruptor,11420.59,20882.91,295
10071,Jakiro,21083.0,11263.25,197
10077,DoomBringer,21664.97,11411.09,517
10081,Alchemist,22062.28,11003.31,237
10093,Magnataur,16894.97,16554.22,445
10097,WitchDoctor,11054.97,20237.94,401
10101,QueenOfPain,16274.53,16296.19,545
10113,Mars,12011.16,21730.97,650
10113,Bloodseeker,10978.12,21128.59,328
10115,Disruptor,11443.69,21439.72,292
10137,DoomBringer,21730.59,11518.25,469
10145,Alchemist,21950.59,11379.47,260
10147,Jakiro,21208.66,10839.34,206
10159,WitchDoctor,11123.31,20395.0,407
10159,Magnataur,16982.84,16611.84,456
10175,QueenOfPain,15950.12,16252.28,532
10175,Bloodseeker,11068.97,21567.69,330
10187,Disruptor,11471.41,21679.66,318
10191,Mars,12108.41,21604.56,557
10207,Jakiro,21048.81,11107.59,213
10209,Alchemist,22003.78,10937.19,231
10219,WitchDoctor,11025.38,20646.28,413
10235,Bloodseeker,10937.69,21813.53,450
10237,DoomBringer,21854.12,11367.91,465
10247,Disruptor,11488.38,21682.69,340
10251,Mars,12101.5,21064.12,516
10259,Magnataur,16775.12,16442.75,471
10269,QueenOfPain,16264.5,16363.25,547
10269,Alchemist,21912.44,10508.09,244
10281,WitchDoctor,10637.88,20594.41,419
10295,Bloodseeker,10318.03,21562.66,472
10297,DoomBringer,22033.56,11465.38,473
10315,Mars,12304.69,20700.84,502
10315,Disruptor,11780.66,21452.16,364
10329,Alchemist,21934.72,10973.22,267
10331,Venomancer,22151.91,13094.91,654
10333,Jakiro,21216.0,10859.16,229
10343,Magnataur,16961.88,16516.5,356
10345,QueenOfPain,15778.69,16257.25,524
10363,Bloodseeker,10283.06,21516.28,495
10367,DoomBringer,21889.72,11536.19,484
10371,WitchDoctor,10655.34,20459.06,428
10375,Mars,12039.78,21083.97,423
10383,Disruptor,11869.09,21612.72,385
10389,Alchemist,21872.56,10842.41,288
10391,Venomancer,21891.41,12623.16,654
10393,Jakiro,21293.69,11380.28,236
10407,Magnataur,16603.88,16228.56,365
10429,DoomBringer,22217.12,11291.84,508
10429,Bloodseeker,10143.19,21574.28,517
10451,Mars,12259.28,21165.0,403
10451,Venomancer,21720.25,12093.69,654
10453,Jakiro,20914.31,11099.0,242
10453,Disruptor,12026.03,21577.22,409
10459,Alchemist,21690.22,10751.41,303
10469,QueenOfPain,15502.44,16389.78,499
10479,WitchDoctor,10679.59,20553.84,454
10491,Magnataur,16281.91,16109.84,377
10493,DoomBringer,22122.25,10835.62,506
10501,Bloodseeker,10232.19,21501.38,570
10513,Mars,11993.31,20875.09,379
10515,Jakiro,20899.38,10724.97,248
10523,Disruptor,12070.94,21563.5,345
10531,Alchemist,21426.88,10585.09,332
10539,WitchDoctor,10813.38,21006.56,474
10547,QueenOfPain,15313.16,16693.31,528
10551,Magnataur,16576.25,15743.75,421
10559,DoomBringer,22144.38,11062.94,531
10573,Mars,12222.62,21167.56,400
10575,Jakiro,21209.84,10232.0,256
10577,Bloodseeker,10218.72,21511.53,624
10591,Alchemist,21670.25,10606.53,355
10595,Disruptor,12148.03,21443.81,295
10605,Venomancer,21707.03,11591.91,698
10607,WitchDoctor,11005.59,20860.31,496
10611,Magnataur,17101.06,15434.56,502
10615,QueenOfPain,15050.22,17025.22,569
10631,DoomBringer,22134.38,11391.5,557
10637,Bloodseeker,10074.0,22217.12,645
10639,Mars,12130.66,21341.97,304
10643,Jakiro,21710.72,10067.28,265
10655,Alchemist,21621.75,10634.44,380
10667,WitchDoctor,11504.31,21042.47,516
10671,Magnataur,17440.97,15298.5,566
10673,Disruptor,11900.69,21850.31,250
10683,QueenOfPain,14719.84,17304.22,575
10697,DoomBringer,21862.06,11368.34,582
10699,Bloodseeker,10186.19,22865.66,653
10701,Mars,11953.22,21047.97,302
10715,Jakiro,21698.31,10267.84,275
10717,Alchemist,21634.78,10513.41,404
10727,WitchDoctor,11126.41,21209.38,536
10731,Magnataur,17154.09,15569.09,630
10733,Disruptor,11854.78,21765.69,258
10743,QueenOfPain,14602.19,16742.75,568
10751,Venomancer,21204.28,11502.81,698
10759,Bloodseeker,10805.56,22757.97,660
10761,Mars,11439.22,20710.94,307
10769,DoomBringer,22222.69,11328.53,593
10775,Jakiro,21041.59,10378.28,283
10777,Alchemist,21997.47,10828.75,428
10791,Magnataur,16581.59,15779.62,638
10793,Disruptor,11734.97,21360.78,257
10795,WitchDoctor,11274.31,21227.16,559
10807,QueenOfPain,14593.5,16297.28,581
10811,Venomancer,21442.75,11356.22,698
10819,Bloodseeker,11279.72,22442.12,669
10821,Mars,11318.78,20663.03,315
10837,Alchemist,21637.62,10624.53,450
10839,Jakiro,20573.47,10353.84,291
10843,DoomBringer,22018.12,11397.47,603
10851,Magnataur,16109.5,16047.91,645
10867,QueenOfPain,15060.81,15953.84,601
10877,WitchDoctor,11317.69,21262.88,566
10887,Bloodseeker,11342.5,21896.88,670
10891,Mars,11256.75,20677.97,324
10899,Alchemist,21877.12,10697.69,474
10919,Jakiro,20711.0,10715.0,302
10919,Magnataur,16282.38,16404.38,653
10919,DoomBringer,21935.69,11371.38,614
10933,QueenOfPain,15457.56,15852.16,623
10937,WitchDoctor,10757.31,21059.62,452
10949,Venomancer,21709.5,11200.38,698
10951,Mars,10768.69,20326.06,331
10959,Alchemist,21344.0,10586.53,464
10961,Bloodseeker,11305.94,22220.75,640
10985,Jakiro,20642.62,10748.0,310
10989,Magnataur,16284.59,16207.91,663
10997,WitchDoctor,10284.31,20730.28,444
11001,QueenOfPain,15490.66,15915.41,645
11005,DoomBringer,21922.22,10959.94,626
11009,Venomancer,21220.22,11293.31,698
11011,Mars,10184.16,20325.0,338
11023,Alchemist,21482.25,10245.62,472
11027,Bloodseeker,11032.53,22247.0,637
11045,Jakiro,20155.06,10380.03,317
11057,WitchDoctor,9965.56,20235.69,440
11063,QueenOfPain,15521.19,15744.75,667
11065,Magnataur,16482.06,16231.88,673
11069,Venomancer,20679.0,11193.88,698
11071,Mars,10231.88,20158.72,346
11073,DoomBringer,22075.97,10930.53,635
11083,Alchemist,21406.25,10173.69,479
11087,Bloodseeker,10925.19,22276.22,638
11105,Jakiro,19493.31,10280.97,323
11123,QueenOfPain,15890.44,16143.0,637
11125,WitchDoctor,9846.72,19951.84,446
11131,Venomancer,21038.53,11410.25,698
11133,Magnataur,16146.0,16685.81,683
11133,DoomBringer,22273.69,11473.16,643
11145,Mars,10140.81,20179.88,355
11147,Alchemist,21393.66,10194.38,496
11159,Bloodseeker,11257.38,22056.78,730
11175,Jakiro,19121.44,10338.31,331
11185,WitchDoctor,9337.75,20269.59,452
11189,QueenOfPain,15614.53,16078.53,643
11191,Venomancer,21469.16,11366.06,698
11193,DoomBringer,22431.69,12017.0,651
11199,Magnataur,16019.12,16448.66,541
11217,Alchemist,21534.81,10205.97,516
11227,Bloodseeker,10860.62,21737.19,773
11229,Mars,10197.66,20562.59,365
11237,Jakiro,19666.0,10072.09,353
11251,Venomancer,21689.47,11562.25,698
11253,DoomBringer,22174.56,12031.94,698
11257,QueenOfPain,15685.78,16015.47,532
11271,WitchDoctor,9607.16,20493.47,461
11275,Magnataur,16365.91,16585.72,537
11283,Alchemist,21716.75,10239.53,542
11291,Bloodseeker,10981.94,20957.41,782
11297,Jakiro,20328.25,9994.53,374
11311,Venomancer,21487.47,11740.44,698
11313,Mars,10119.44,20630.97,376
11313,DoomBringer,22048.5,11503.66,725
11335,Magnataur,16925.69,16822.72,586
11343,WitchDoctor,9805.31,20088.88,468
11347,QueenOfPain,15414.25,15826.62,536
11353,Bloodseeker,10752.09,20536.94,789
11359,Jakiro,20748.22,10297.69,396
11365,Alchemist,21691.09,10421.41,574
11371,Venomancer,21547.12,11383.69,698
11373,Mars,9839.81,20750.5,383
11373,DoomBringer,21953.41,10967.91,735
11403,WitchDoctor,10036.88,19783.53,474
11407,QueenOfPain,14872.53,15915.41,587
11417,Magnataur,17069.78,16816.34,633
11419,Bloodseeker,10570.44,19966.25,797
11421,Jakiro,21284.94,10574.09,420
11427,Disruptor,11217.41,21660.94,742
11429,Alchemist,21673.22,10170.56,598
11433,Mars,9717.91,20190.12,391
11433,DoomBringer,22136.25,10814.78,745
11437,Venomancer,21662.53,11082.69,698
11463,WitchDoctor,9880.0,19453.12,480
11477,Magnataur,17337.44,17010.34,643
11479,Bloodseeker,10591.38,20674.66,804
11483,QueenOfPain,14945.41,15866.19,577
11483,Jakiro,21348.09,10574.75,444
11487,Disruptor,11049.75,21220.41,742
11493,Mars,9927.25,20615.22,398
11493,Alchemist,21735.62,10300.47,612
11497,DoomBringer,22109.69,10633.0,756
11497,Venomancer,21774.09,11479.53,698
11523,WitchDoctor,9951.44,19800.88,486
11543,Jakiro,21344.03,10521.56,467
11547,Bloodseeker,10313.84,21243.19,824
11547,Disruptor,10842.19,20753.38,742
11549,QueenOfPain,15347.47,15787.59,554
11553,Mars,9906.09,20316.22,405
11557,Venomancer,21741.59,12006.88,698
11563,Alchemist,21611.97,10389.81,670
11567,Magnataur,17063.34,16890.97,657
11573,DoomBringer,22082.84,10741.91,768
11585,WitchDoctor,9936.88,19731.62,492
11603,Jakiro,21197.03,10614.12,490
11607,Disruptor,10839.38,21074.03,742
11613,Mars,9846.09,19975.25,413
11615,QueenOfPain,15627.69,15484.66,565
11617,Venomancer,21468.19,12291.94,698
11631,Magnataur,17052.66,16895.25,741
11633,Alchemist,21837.28,10396.03,682
11637,Bloodseeker,10386.59,21232.19,824
11645,WitchDoctor,10058.22,20077.91,498
11647,DoomBringer,22228.62,10912.62,781
11663,Jakiro,21385.75,10657.94,510
11675,Mars,9787.0,19724.59,421
11677,Venomancer,21498.94,12568.66,698
11683,QueenOfPain,15752.91,15103.09,566
11693,Alchemist,22006.97,10537.44,693
11697,Magnataur,16611.12,16635.59,793
11707,WitchDoctor,10114.22,19787.34,504
11721,DoomBringer,22295.78,10932.09,793
11723,Jakiro,21690.94,10719.44,519
11729,Disruptor,10844.53,20781.16,742
11731,Bloodseeker,10374.84,21159.66,824
11735,Mars,10013.91,20253.44,443
11757,Magnataur,16180.31,16220.12,802
11757,Venomancer,21644.81,12617.91,698
11759,QueenOfPain,15663.53,14977.97,571
11759,Alchemist,22175.06,10708.59,702
11767,WitchDoctor,9767.12,19921.81,585
11789,Disruptor,10523.34,20393.72,742
11795,Mars,9678.91,20268.38,464
11795,DoomBringer,22403.03,11201.69,712
11811,Bloodseeker,10471.06,21078.31,824
11817,Magnataur,15921.25,15709.34,810
11817,Venomancer,22055.0,12891.0,698
11823,Jakiro,22099.59,10986.84,532
11827,Alchemist,22496.16,11157.88,711
11831,QueenOfPain,15517.22,15028.0,642
11837,WitchDoctor,10199.53,19816.34,592
11855,Mars,9700.56,19947.53,463
11855,DoomBringer,22497.81,11544.97,547
11855,Disruptor,10285.22,20382.66,742
11877,Venomancer,22495.06,12674.38,698
11885,Magnataur,15747.03,16060.28,819
11897,WitchDoctor,10305.41,19583.19,599
11905,QueenOfPain,15660.38,15056.66,666
11913,Jakiro,22299.22,11411.5,512
11913,Alchemist,22578.22,11624.16,693
11915,Mars,9783.19,19437.81,463
11915,Disruptor,9808.62,20125.78,742
11921,DoomBringer,22521.75,11776.56,66
11921,Bloodseeker,9830.78,20699.41,824
11953,Magnataur,15940.66,15894.19,828
11973,Jakiro,22093.88,11948.78,489
11975,Disruptor,9485.94,20257.59,694
11977,Mars,10010.66,19740.22,463
11981,QueenOfPain,15642.94,15328.31,653
11987,WitchDoctor,9938.06,19885.88,608
11987,Alchemist,22645.62,11878.06,448
11995,Bloodseeker,9861.91,20439.06,824
11999,Venomancer,22547.59,12276.78,645
12021,Magnataur,15809.09,16150.25,825
12035,Disruptor,9855.59,20716.12,648
12037,Mars,10218.12,19729.91,463
12049,Alchemist,22674.94,11547.97,434
12059,Bloodseeker,10412.69,19940.28,824
12061,QueenOfPain,15650.38,15525.0,536
12065,Jakiro,22508.09,12294.22,484
12081,Venomancer,22719.72,12254.94,409
12087,Magnataur,16205.41,16160.03,707
12089,WitchDoctor,9778.31,20186.09,605
12097,Mars,9948.31,19541.94,438
12109,Alchemist,22799.62,11433.84,377
12117,Disruptor,9999.16,21188.66,610
12141,Venomancer,22728.09,12802.03,330
12147,Magnataur,16710.22,16497.38,716
12149,WitchDoctor,9643.66,20114.56,547
12157,Mars,10345.34,19612.22,458
12161,QueenOfPain,15679.28,15472.22,527
12169,Alchemist,22487.06,11664.16,375
12177,Disruptor,9873.44,20767.72,590
12189,Bloodseeker,9769.47,19972.69,814
12201,Venomancer,22763.97,13324.88,252
12203,Jakiro,22649.91,12663.84,498
12209,WitchDoctor,9872.62,19564.25,330
12217,Mars,10040.81,19814.06,465
12221,QueenOfPain,15671.69,16030.59,533
12231,Magnataur,17064.81,16809.91,718
12233,Alchemist,22106.22,11828.06,390
12243,Disruptor,9853.25,20278.84,580
12261,Venomancer,22834.19,13653.28,166
12263,Bloodseeker,9647.41,20311.12,794
12269,WitchDoctor,10292.84,19523.91,336
12279,Jakiro,22739.88,13227.75,506
12281,QueenOfPain,15951.78,16299.81,605
12291,Magnataur,17345.38,17075.06,727
12293,Alchemist,21736.81,12118.28,404
12299,Mars,9944.81,19703.69,436
12309,Disruptor,9668.0,20531.34,525
12321,Venomancer,22937.31,13971.53,19
12329,WitchDoctor,10647.16,19273.78,343
12337,Bloodseeker,9913.88,20310.41,760
12343,QueenOfPain,16357.97,16469.69,657
12357,Alchemist,21644.56,12494.88,321
12367,Mars,9783.84,19737.62,489
12369,Disruptor,9097.38,20681.34,494
12371,Jakiro,22867.59,13360.69,562
12377,Magnataur,16990.09,16800.44,742
12389,WitchDoctor,10508.44,18995.84,350
12403,QueenOfPain,16089.03,16390.59,663
12407,Bloodseeker,9981.69,20597.81,800
12419,Alchemist,21531.09,12276.0,335
12427,Mars,9776.31,19603.22,497
12431,Jakiro,22696.16,12723.66,569
12431,Disruptor,9231.38,20524.0,515
12451,WitchDoctor,10446.69,19284.72,370
12455,Magnataur,16877.03,16626.34,744
12463,QueenOfPain,15654.12,16028.91,670
12467,Bloodseeker,10126.09,19884.78,807
12481,Alchemist,21699.41,12480.44,358
12491,Jakiro,22323.09,12167.66,575
12491,Disruptor,9535.28,20173.19,535
12493,Mars,9853.12,19114.62,506
12511,WitchDoctor,10325.66,18973.91,391
12517,Magnataur,17104.53,16941.62,754
12541,QueenOfPain,15455.47,15770.94,680
12543,Bloodseeker,9800.31,20207.88,824
12551,Jakiro,21918.16,11931.0,582
12551,Alchemist,21723.38,12353.22,383
12553,Mars,10069.25,19374.38,516
12559,Disruptor,9994.0,20204.25,555
12583,WitchDoctor,10613.06,19055.88,417
12587,Magnataur,16780.03,16729.91,765
12607,QueenOfPain,15365.94,15551.22,689
12611,Jakiro,21390.41,11587.84,588
12611,Alchemist,22047.59,11947.31,362
12613,Mars,9901.78,19396.72,503
12637,DoomBringer,22651.94,13344.0,1144
12641,Disruptor,10145.22,19753.62,563
12643,WitchDoctor,10515.94,18785.34,438
12645,Bloodseeker,9780.44,19445.44,824
12655,Magnataur,16402.75,16481.97,777
12671,Jakiro,20846.5,11205.0,595
12673,Alchemist,21594.5,12035.84,384
12677,Mars,9929.38,18895.38,426
12679,QueenOfPain,15478.28,15795.06,698
12703,WitchDoctor,10548.28,18882.47,460
12711,DoomBringer,22481.19,13702.47,1144
12719,Bloodseeker,9814.44,19655.94,824
12721,Magnataur,16053.53,16278.94,786
12721,Disruptor,10473.53,19803.88,571
12735,Alchemist,21177.88,12145.81,407
12737,Mars,10279.5,18530.22,367
12753,Jakiro,20491.75,11379.22,604
12757,QueenOfPain,15771.53,16121.97,706
12765,WitchDoctor,10777.97,18515.88,483
12771,DoomBringer,22460.84,13629.25,1135
12781,Disruptor,10898.28,20104.94,581
12783,Magnataur,16444.88,16441.88,752
12799,Bloodseeker,10062.84,19757.03,824
12805,Alchemist,21305.69,12519.0,432
12811,Mars,10305.06,18471.19,358
12833,WitchDoctor,10575.25,18827.75,507
12833,Jakiro,20103.56,11042.91,613
12841,DoomBringer,22667.03,13415.94,1144
12845,Disruptor,11184.59,20492.41,602
12847,QueenOfPain,15800.19,16179.72,705
12861,Magnataur,16369.25,16472.75,726
12873,Alchemist,21386.06,12351.62,457
12883,Mars,10144.81,18745.44,386
12893,Jakiro,20752.12,11159.72,619
12895,Bloodseeker,9829.66,19416.12,824
12907,Disruptor,10850.22,20942.22,622
12913,WitchDoctor,10603.0,19020.75,529
12921,Magnataur,16959.5,16782.91,736
12923,DoomBringer,22690.16,13342.66,1144
12933,Alchemist,21509.44,11786.19,444
12935,QueenOfPain,15988.0,16373.81,652
12949,Mars,10005.0,19039.97,413
12953,Jakiro,21157.31,10952.06,626
12959,Bloodseeker,9764.44,19831.94,824
